Name,Smiles,Unaligned Pharm. Score,CNNaffinity,CNNaffinity_variance,rmsd,Binding Affinity Score,CNNscore,CNN_VS,Pharm. Score,minimizedAffinity
ZINC03647854,Clc1ccc(cc1)C5N=C2N(NC(=N2)NC(=O)c3sccc3)C(c4ccc(OC)cc4)C=5,-1.0,5.702779,2.2092395,1.0855074,-23.6,0.51793915,2.9536924,76.3,0.39702
ZINC11296413,O(c1c(OC)ccc(c1)C=C(c2nc(nc(n2)N)Nc3ccccc3)C#N)C,-1.0,7.2747164,0.11535989,1.0713986,-3.82,0.9868516,7.179065,76.3,-8.28833
ZINC11296714,Clc1c(cc(N(=O)O)cc1)C=C(c2nc(nc(n2)N)Nc3ccccc3)C#N,-1.0,7.3834596,0.26220602,1.0306108,-11.09,0.9795094,7.232168,76.29,-9.76687
ZINC05240654,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccccc2)cc3)C,85.74,5.8635774,0.123558745,0.99235636,-9.03,0.6816791,3.9970784,76.29,-7.60862
ZINC22135224,FC(F)Oc1c(OC)cc(cc1)C=C(c2nc(nc(n2)N)Nc3ccccc3)C#N,-1.0,7.166458,0.15739979,1.0713985,-19.02,0.9120511,6.5361757,76.27,-8.27251
ZINC20899571,S(c2nn(c1nc(OC)nc(n1)NCC)cn2)CC(=O)OCC,-1.0,6.4477973,0.12369031,0.97566116,-3.15,0.9553237,6.159734,76.27,-6.13975
ZINC36693207,Clc3ccc(OC(C(=O)Nc1oc(nn1)c2ccc(S(=O)(=O)C)cc2)(C)C)cc3,-1.0,6.527135,0.03514812,0.9854885,-13.25,0.72819984,4.7530584,76.25,-6.9398
ZINC36693210,Clc3ccc(OC(C(=O)Nc1oc(nn1)c2ccc(S(=O)(=O)N(C)C)cc2)(C)C)cc3,-1.0,6.367634,0.053996403,0.9840058,-15.35,0.5544229,3.5303621,76.24,-7.71067
ZINC36674889,Clc1c(c(F)ccc1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)CC)cc3,-1.0,6.030077,0.16329351,0.9370524,-6.22,0.48693332,2.9362454,76.23,-7.29513
ZINC11847565,o1nc4c(n1)c(NCc3cc2OCOc2cc3)cc(NCCCO)c4N(=O)O,-1.0,6.5773697,0.43938646,0.8889967,-5.39,0.64340115,4.2318873,76.23,-7.91332
ZINC36693943,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)c2c(cc(cc2)C)C)cc3)CC,-1.0,6.1411066,0.10332642,0.9231142,-3.62,0.67629164,4.153179,76.23,-8.25402
ZINC36693919,S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)c2c3c(ccc2)cccc3)cc4)CC,-1.0,6.3038106,0.055317443,1.0174826,-6.26,0.7051863,4.445361,76.22,-8.66529
ZINC11847565,o1nc4c(n1)c(NCc3cc2OCOc2cc3)cc(NCCCO)c4N(=O)O,-1.0,6.6842284,0.14697747,0.9394257,-1.21,0.82889014,5.540491,76.21,-7.56818
ZINC11847565,o1nc4c(n1)c(NCc3cc2OCOc2cc3)cc(NCCCO)c4N(=O)O,-1.0,6.663874,0.5175244,0.922612,-2.95,0.65947455,4.394655,76.2,-7.94886
ZINC11296745,O(c1cc(OC)cc(c1)C=C(c2nc(nc(n2)N)Nc3ccccc3)C#N)C,-1.0,7.075559,0.18712643,1.2279277,-15.41,0.91037434,6.4414077,76.17,-8.20382
ZINC36694054,Clc1c(ccc(F)c1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)CC)cc3,-1.0,6.161068,0.19669884,0.9368908,-4.21,0.55786276,3.4370303,76.16,-8.503
ZINC87203429,s2c(c1nc(ncc1)NCC)ccc2C#N,76.36,6.0749865,0.077910006,0.9692992,-26.06,0.9744415,5.919719,76.16,-6.72076
ZINC21792808,Clc3ccc(c2nc(nc(c1ccc(OC)cc1)c2)NC(=O)C(C)C)cc3,76.25,7.2721186,0.10225996,0.9634658,-27.8,0.8729435,6.348149,76.15,-8.78569
ZINC21792796,O(c3ccc(c2nc(nc(c1ccc(cc1)C)c2)NC(=O)C(C)C)cc3)C,76.25,7.223362,0.088296875,0.96355706,-25.68,0.9014596,6.511569,76.15,-8.91196
ZINC21792772,O(c3ccc(c2nc(nc(c1ccccc1)c2)NC(=O)C(C)C)cc3)C,76.25,6.927549,0.06567242,0.96355695,-25.17,0.9050172,6.269551,76.15,-8.95599
ZINC02367379,Clc1ccc(cc1)C=CC(=O)Nc2nn4c(n2)NC(c3ccccc3)CC4c5ccc(OC)cc5,-1.0,6.960387,0.14622629,0.9361979,-23.93,0.62316906,4.337498,76.14,-5.7234
ZINC02405532,Fc1ccc(cc1)C=CC(=O)Nc2nn4c(n2)NC(c3ccccc3)CC4c5ccc(OC)cc5,-1.0,5.9833016,2.1208751,0.9361979,-22.21,0.48744637,2.9165387,76.14,16.14539
ZINC05307450,O(c1ccc(cc1)C4n2nc(nc2NC(c3ccccc3)C4)NC(=O)COC)C,-1.0,7.0657554,0.029898504,0.9361978,-13.12,0.9400142,6.64191,76.14,-8.52802
ZINC04822004,On1n(nc(N(=O)O)c1Nc2ccccc2)c4cc3OCCOc3cc4,66.59,5.6191983,0.20319371,0.8023775,-12.2,0.4667046,2.6225057,76.14,-9.5969
ZINC08826346,S(c1n(c(=O)c2c(n1)cccc2)C3CCCC3)Cc4nc(nc(n4)N)Nc5c(cccc5)C,-1.0,7.563985,0.22056468,1.1006461,-13.03,0.8921998,6.7485857,76.12,-8.89172
ZINC36693693,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2c(ccc(c2)C)C)cc3)C,76.1,6.4980445,0.08023159,1.029405,-8.72,0.86107194,5.595284,76.07,-7.86012
ZINC04922827,On1n(nc(N(=O)O)c1NCc2ccc(cc2)C)c4cc3OCCOc3cc4,76.03,5.859267,0.44387636,0.96511066,-14.88,0.56067485,3.2851439,76.07,-7.88822
ZINC06730694,O=c3n(nc(Oc1nc(nc(n1)NC2CC2)N(C)C)cc3)c4ccccc4,-1.0,6.3975935,0.40658483,1.0210972,-24.2,0.7036906,4.5019264,76.07,-8.51511
ZINC12544244,S(c1oc(nn1)C2CC2)Cc3nc(nc(n3)N)Nc4c(cccc4)C,-1.0,6.8273363,0.12703489,1.0596544,-3.0,0.9177123,6.26553,76.07,-8.45731
ZINC32541042,O(C(c3ccc(c1nc(nc(n1)N)Nc2ccc(cc2)C)cc3)C)C,75.96,6.993041,0.053319056,0.9555954,-17.75,0.9823271,6.869454,76.07,-9.04346
ZINC12371050,O=c2n(c(N)c(NC(=O)Nc1ccccc1)c(=O)[nH]2)c3ccc(OC)cc3,75.98,6.230695,0.12599578,1.009982,-10.84,0.81705743,5.0908356,76.05,-7.56441
ZINC15670801,S(c2nn(c1nc(OC)nc(n1)NC)cn2)CC(=O)N,55.94,5.7566543,0.43312258,1.0815917,3.53,0.92054844,5.299279,76.03,-6.37092
ZINC15670801,S(c2nn(c1nc(OC)nc(n1)NC)cn2)CC(=O)N,46.42,6.0573993,0.27564934,0.96070623,6.24,0.9600911,5.815655,76.03,-6.96145
ZINC02794503,Clc4c(cc(OCc1oc(cc1)C(=O)Nc3nc(c2ccc(OC(F)F)cc2)ccn3)cc4)C,85.98,6.3465385,0.22781715,0.97005755,-13.64,0.29809415,1.8918661,76.01,-8.08839
ZINC04137795,s1c(nc2c1cc(F)cc2)Nc3oc(nn3)c4c(OC)cc(OC)cc4,-1.0,6.355971,0.24937391,1.0187358,-9.84,0.8175332,5.196217,76.0,-7.09977
ZINC04137795,s1c(nc2c1cc(F)cc2)Nc3oc(nn3)c4c(OC)cc(OC)cc4,85.65,6.346959,0.26186186,1.0185157,-11.14,0.8140546,5.1667714,76.0,-7.01078
ZINC15315435,O(c1ccc(cc1)C#N)Cc2nc(nc(n2)N)Nc3c(cccc3)CC,-1.0,6.7797027,0.14870746,1.1758708,-9.32,0.9715863,6.587066,75.99,-7.72473
ZINC32553352,n1c(nc(nc1N)c2ccc(cc2)C#N)Nc3ccc(cc3)C,75.92,6.773562,0.09574048,0.9769095,-21.43,0.9678783,6.5559835,75.99,-8.88121
ZINC02918163,FC(F)Oc1ccc(cc1)C4n2ncnc2NC(c3ccc(OC)cc3)C4,76.32,6.8059287,0.13677987,0.93648046,-13.1,0.884347,6.0188026,75.98,-8.78298
ZINC09357347,s1c3n(nc1c2cc(OC)c(OC)c(OC)c2)c(nn3)c4n[nH]c(c4)C,-1.0,6.686452,0.3039682,0.95615536,-4.53,0.8154784,5.452657,75.97,-9.42092
ZINC32553352,n1c(nc(nc1N)c2ccc(cc2)C#N)Nc3ccc(cc3)C,66.25,6.773028,0.09647943,0.95024604,-11.52,0.968968,6.562847,75.97,-8.8837
ZINC09430408,O(c1ccc(cc1)C6Nc2n(nc(n2)N4C(=O)c3c(cccc3)C4=O)C(c5ccc(OC)cc5)C6)C,-1.0,7.055969,0.4058845,0.93625796,-19.15,0.5655026,3.9901688,75.96,-5.98062
ZINC02918170,FC(F)Oc1ccc(cc1)C4n2nnnc2NC(c3ccc(OC)cc3)C4,66.59,6.816076,0.22108707,0.9360908,-18.22,0.82695496,5.6365876,75.96,-8.88245
ZINC72161754,O(c4ncc(c3c1c([nH]cc1)nc(NCc2cnccc2)c3)cc4)C,85.89,7.0547576,0.09259284,0.9251737,-12.44,0.9847991,6.947519,75.96,-9.43789
ZINC01075859,FC(F)Oc1ccc(cc1)C4n2nnnc2NC(c3cc(OC)ccc3)C4,76.41,6.7371736,0.2687596,0.9362533,-17.08,0.77682346,5.2335944,75.95,-8.80126
ZINC02918170,FC(F)Oc1ccc(cc1)C4n2nnnc2NC(c3ccc(OC)cc3)C4,76.3,6.8197756,0.22123308,0.9361339,-4.42,0.8260353,5.6333756,75.94,-8.87137
ZINC05005451,Clc1c(cccc1)CNc2n(O)n(nc2N(=O)O)c3ccc(OC)cc3,66.01,6.2058587,0.7028123,0.98313934,-23.22,0.54702556,3.3947632,75.93,-8.97219
ZINC09096621,S(c1n(nnn1)C)Cc2nc(nc(n2)N)Nc3cc(OC)ccc3,-1.0,6.6278048,0.10742521,1.0834632,7.18,0.94673926,6.274803,75.92,-6.96872
ZINC09096621,S(c1n(nnn1)C)Cc2nc(nc(n2)N)Nc3cc(OC)ccc3,55.9,6.8938155,0.11624118,1.0545434,10.33,0.9795379,6.7527537,75.92,-8.0309
ZINC32604834,O5CCN(c1nc(nc(n1)Nc2ccc(cc2)C)Nc4c3c(cncc3)ccc4)CC5,-1.0,6.7117157,0.6894795,1.1480235,-19.51,0.4295804,2.8832214,75.9,-8.3729
ZINC12785554,Brc3c(OCc1nc(nc(n1)N)Nc2ccc(Cl)cc2)ccc(c3)C(=O)O,-1.0,7.0551996,0.04373954,0.9858311,-18.64,0.96548104,6.8116617,75.86,-8.35764
ZINC94728568,O1c3c(OCC1)ccc(c2nc(nc(c2)C)NCCC)c3,75.58,6.4571877,0.08089851,1.0342741,-13.83,0.9638757,6.2239265,75.86,-8.20234
ZINC94729071,O(c2ccc(c1nc(nc(c1)C)NCCC)cc2)C(C)C,66.03,6.410369,0.050006278,0.97666067,-14.64,0.9325593,5.9780493,75.85,-7.1102
ZINC45947791,O=C(O)c3ccc(Nc1nc(nc(c1)C)Nc2ccccc2)cc3,-1.0,6.6054354,0.18995185,0.7950651,-11.7,0.88931024,5.8742814,75.84,-8.77981
ZINC32553355,n1c(nc(nc1N)c2ccc(cc2)CC#N)Nc3ccc(cc3)C,65.61,6.9499526,0.09234469,1.1953281,-13.55,0.9682389,6.729214,75.84,-8.79454
ZINC08872882,Brc1c(cccc1)C=NNc2nc(nc(n2)N3CCOCC3)Nc4ccc(N(=O)O)cc4,-1.0,6.98357,0.15722539,0.9422657,-13.41,0.6032569,4.212887,75.83,-9.28902
ZINC08872679,Clc1c(cccc1)C=NNc2nc(nc(n2)N3CCOCC3)Nc4ccc(N(=O)O)cc4,-1.0,6.866761,0.17821999,0.94315976,-7.0,0.57524025,3.9500375,75.83,-9.56302
ZINC72033622,Fc3ccc(Nc1nc(nc(n1)COc2c(cc(N(=O)O)cc2)C(F)(F)F)N)cc3,-1.0,7.191274,0.1459878,1.1482388,-17.1,0.9597838,6.9020686,75.79,-9.49208
ZINC72033622,Fc3ccc(Nc1nc(nc(n1)COc2c(cc(N(=O)O)cc2)C(F)(F)F)N)cc3,-1.0,7.3699174,0.12814915,0.9750984,-10.4,0.9555255,7.0421443,75.79,-9.68522
ZINC72150846,O=c1n(c(=O)c(c(n1C)C)c3c2c([nH]cc2)nc(NCCN(C)C)c3)C,-1.0,7.1369295,0.120527245,0.9207577,-1.55,0.9893866,7.0611825,75.79,-7.61104
ZINC32581032,O=C(c3ccc(c1nc(nc(n1)N)Nc2ccc(cc2)C)cc3)C,65.66,6.807023,0.09739607,1.1441599,-10.47,0.9740902,6.6306543,75.78,-9.27331
ZINC67975583,O=C(Nc3cc(c1nc(nc(n1)N)NCc2ccccc2)ccc3)C,66.07,6.9703774,0.10267743,0.89757574,-22.11,0.9776757,6.8147683,75.75,-9.39559
ZINC02361361,O=c2n(nc(Oc1nc(OC)nc(n1)NC(C)(C)C)cc2)c3ccccc3,55.92,6.6967454,0.43985564,0.9011246,-19.0,0.7406163,4.9597187,75.74,-8.96222
ZINC35929308,Fc5ccc(n2nc1nc(nc(c1c2N)c3ccc(OC)cc3)NCc4ncccc4)cc5,-1.0,5.809148,0.7719191,0.91978747,-23.53,0.57384646,3.333559,75.73,-0.80394
ZINC35929308,Fc5ccc(n2nc1nc(nc(c1c2N)c3ccc(OC)cc3)NCc4ncccc4)cc5,-1.0,7.3323874,0.08711095,0.8412085,-22.91,0.76535225,5.6118593,75.73,-7.31925
ZINC35929294,Fc5ccc(n2nc1nc(nc(c1c2N)c3ccc(OC)cc3)NCc4ccccc4)cc5,-1.0,5.976371,1.3064815,0.9215023,-26.94,0.57858545,3.4578412,75.73,-2.14999
ZINC35929294,Fc5ccc(n2nc1nc(nc(c1c2N)c3ccc(OC)cc3)NCc4ccccc4)cc5,-1.0,6.913255,0.45812377,0.8462303,-26.55,0.41903448,2.8968923,75.73,-9.95667
ZINC35929306,Fc4ccc(n2nc1nc(nc(c1c2N)c3ccc(OC)cc3)NCCN(C)C)cc4,-1.0,7.2529173,0.19325621,1.0039314,-26.9,0.7200442,5.222421,75.73,-7.93922
ZINC35929306,Fc4ccc(n2nc1nc(nc(c1c2N)c3ccc(OC)cc3)NCCN(C)C)cc4,-1.0,7.419362,0.11483208,0.8779873,-27.54,0.82732975,6.138259,75.73,-6.49055
ZINC72143513,[nH]2c1nc(NCCN(C)C)cc(c1cc2)c4cc3c(cnc(N)c3)cc4,-1.0,7.100647,0.056055468,0.96142143,-14.75,0.9880968,7.016126,75.73,-10.07742
ZINC71260597,s1c3n(nc1c2cc(OCC)c(OCC)c(OCC)c2)c(nn3)CN4CCCCCC4,-1.0,7.552027,0.0692967,1.1509056,-8.0,0.9217394,6.961001,75.72,-8.31357
ZINC71260597,s1c3n(nc1c2cc(OCC)c(OCC)c(OCC)c2)c(nn3)CN4CCCCCC4,-1.0,7.5353823,0.07153877,1.1232264,-8.04,0.9141979,6.8888307,75.72,-8.34463
ZINC13574152,Clc1c(ccc(F)c1)CNc2n(O)n(nc2N(=O)O)c4cc3OCCOc3cc4,76.01,6.1971393,0.7836393,0.96360046,-10.75,0.39792013,2.4659665,75.7,-9.08604
ZINC72440089,Clc4cc(Cl)cc(Nc1[nH]c(=O)c2c(n1)nccc2c3ccc(OC)cc3)c4,55.95,7.1225266,0.07316436,0.88026065,-19.14,0.7611617,5.4213943,75.7,-8.47157
ZINC14921146,O=N(O)c5ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=Cc3c[nH]c4c3cccc4)cc5,-1.0,6.8953896,0.23594901,0.79163694,-17.6,0.51114637,3.5245533,75.69,-9.87515
ZINC11468629,S(c1[nH]nc(n1)CCC)Cc2nc(nc(n2)N)Nc3ccc(F)cc3,-1.0,6.9664927,0.07482673,1.0554433,-6.03,0.9534242,6.6420226,75.69,-8.08493
ZINC21525622,o1c(ccc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccccc4,76.12,6.9379196,0.053799152,0.9707751,-20.37,0.88671094,6.1519294,75.67,-8.92864
ZINC02420762,s3c(SCc1nc(nc(n1)N)Nc2c(OC)cccc2)nnc3C,55.71,6.994333,0.1342823,1.1064206,-1.31,0.96728843,6.7655373,75.66,-7.63394
ZINC32553352,n1c(nc(nc1N)c2ccc(cc2)C#N)Nc3ccc(cc3)C,75.92,6.660943,0.07185756,0.9764861,-20.14,0.9727978,6.4797506,75.65,-8.74367
ZINC08872847,Clc1cc(c(O)cc1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccc(OC)cc4,-1.0,6.6758437,0.11582629,0.81300575,-24.69,0.40266573,2.6881335,75.64,-9.13964
ZINC21792775,O(c3ccc(c2nc(nc(c1ccccc1)c2)NC(=O)CCC)cc3)C,-1.0,6.9861426,0.03705008,0.9563137,-22.91,0.9484847,6.6262493,75.64,-8.89551
ZINC19124027,Fc1cc(ccc1)CNc3nc(c(c2onc(c2)C)cn3)c5cnc(N4CCOCC4)cc5,-1.0,7.329798,0.20498681,1.1010164,-14.44,0.6958987,5.100797,75.63,-9.37241
ZINC20446805,FC(F)(F)Oc3ccc(n2nc(Nc1ccc(cc1)CCC)c(n2)C(=O)C)cc3,76.08,6.5620527,0.2230659,0.8499007,-28.92,0.7043027,4.6216717,75.62,-8.06655
ZINC15838185,O(c4ccc(c2nc(nc(c1ccc(cc1)C)c2)NC(=O)c3ccc(cc3)C)cc4)C,-1.0,6.5059786,0.41758695,0.9695302,-26.28,0.41420957,2.6948385,75.61,-8.13628
ZINC05702289,S(c1nnc(n1C)C2CC2)Cc3nc(nc(n3)N)Nc4ccccc4,-1.0,6.985049,0.08164368,1.0308555,-1.67,0.91870093,6.417171,75.6,-7.77924
ZINC21792831,O(c1c(cccc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccc(OC)cc4)C,76.03,7.0504136,0.13880794,0.96858364,-26.04,0.6827749,4.8138456,75.59,-6.77022
ZINC72382940,s1c(ncc1C)Nc2nc(nc(c2)CC3CN(C(=O)C(N)(C)C)CCC3)C,-1.0,6.6351347,0.14646533,0.90471596,-12.95,0.8923815,5.9210715,75.59,-7.27082
ZINC32124248,O(c1c(cccc1)CNc3nc2n(ncc2c(n3)NCCCO)C)C,-1.0,6.777968,0.14916591,0.9010021,-12.32,0.92077094,6.240956,75.58,-7.7616
ZINC01772939,o4nc(n1nnc(c1c2ccc(N(=O)O)cc2)C(=O)NN=CC=Cc3ccccc3)c(n4)N,-1.0,6.591455,0.327143,1.1141804,7.61,0.72442394,4.7750077,75.57,-7.63167
ZINC23128128,O=C(O)c2c3[nH]c(nc3nc(c1ccc(cc1)C(=O)O)c2)c4ccccc4,86.34,5.131681,0.8678092,0.9074254,-8.8,0.6465835,3.3180602,75.56,-2.28947
ZINC32516025,O(c3c(OC)ccc(c1nc(nc(n1)N)Nc2ccc(cc2)C)c3)C,-1.0,6.9625864,0.14126846,1.1022028,-10.16,0.9821545,6.8383355,75.55,-8.58354
ZINC15838187,Fc1ccc(cc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccc(cc4)C,-1.0,7.035539,0.09753121,0.9695307,-25.75,0.76275635,5.366402,75.54,-7.66925
ZINC48354379,O1c2c(OCC1)ccc(c2)C5n3ncnc3NC(c4ccccc4)C5,66.3,6.5897865,0.22456439,0.9427205,-20.88,0.86378986,5.6921906,75.51,-9.07533
ZINC71854692,S(c1c2c(nc(c1)C)cccc2)Cc3nc(nc(n3)N)Nc4ccc(F)cc4,-1.0,7.388008,0.07879007,1.2439965,-12.22,0.8817273,6.5142083,75.5,-8.10484
ZINC02192132,ClC(F)(F)Oc2ccc(Nc1nc(OCC(F)(F)F)nc(n1)NCC=C)cc2,105.77,6.993158,0.04424619,0.91841817,-21.42,0.856318,5.988367,75.47,-6.96576
ZINC21525645,O(c3ccc(c2nc(nc(c1ccc(OC)cc1)c2)NC(=O)CCCCC)cc3)C,65.96,7.050718,0.1259611,0.99387646,-24.88,0.6763951,4.769071,75.44,-7.74367
ZINC08745663,s3c(SCc1nc(nc(n1)N)Nc2ccc(F)cc2)nnc3,65.54,6.677049,0.121408895,1.1031529,-7.4,0.9466949,6.3211284,75.41,-7.83279
ZINC02918165,FC(F)Oc1ccc(cc1)C4n2ncnc2NC(c3ccc(OC)cc3)C4,-1.0,5.128692,0.60605454,1.0284412,-15.32,0.49840963,2.5561895,75.4,-3.08039
ZINC22284529,Clc3ccc(Nc1nc(nc(n1)CSc2[nH]nc(n2)CC)N)cc3,-1.0,6.8627563,0.11208089,1.0556096,-4.28,0.8364132,5.7401,75.32,-7.74995
ZINC04945077,O(c1ccc(OC)cc1)Cc2nc(nc(n2)N)Nc3cc(OC)ccc3,66.15,6.9675674,0.08773807,1.1502075,-6.09,0.98168814,6.839978,75.19,-8.33427
ZINC32540567,O=C(N(C)C)c3ccc(c1nc(nc(n1)N)Nc2ccc(cc2)C)cc3,-1.0,7.0821176,0.059763275,1.0769471,-11.32,0.9747689,6.9034276,75.1,-9.36121
ZINC06901715,O=C(c3cc2n1c(nnc1C)c(nc2cc3)NCc4ccc(cc4)C)c5ccccc5,65.82,6.7971907,0.21852688,1.0633763,-26.31,0.62086713,4.2201524,67.66,-10.35671
ZINC06792558,Fc1ccc(cc1)CNc3nc4c(n2c3nnc2C)cc(cc4)C(=O)c5ccccc5,65.82,7.2298303,0.08925721,1.0633631,-24.32,0.899057,6.500029,67.47,-9.36417
ZINC09390676,s2c(NC(=O)c1ccc(cc1)C(=O)C)c(c(c2Cc4cc3OCOc3cc4)C)C#N,65.55,6.2659655,0.19448666,1.1111722,-15.76,0.74993515,4.6990676,67.31,-8.17571
ZINC06456015,s2c(NC(=O)C1CCCCC1)c(c(c2Cc4cc3OCOc3cc4)C)C#N,55.85,6.46861,0.15716435,1.029434,-21.49,0.8162829,5.2802157,67.26,-8.59348
ZINC72454514,o1c(nnc1)c5ccc(c4c2c([nH]cc2)nc(NCc3ccncc3)c4)cc5,86.21,7.265722,0.14464326,0.9778865,-23.33,0.98751175,7.174986,67.25,-10.18096
ZINC72161223,O1c4c(OC1)ccc(c3c2c([nH]cc2)nc(NCCN(C)C)c3)c4,76.42,6.826934,0.10573064,0.940131,-21.38,0.9922663,6.7741365,67.23,-9.4044
ZINC72478040,[nH]3c2nc(NC1CCCC1)cc(c2cc3)c4cnc(cc4)C#N,66.05,6.999883,0.04595553,0.9874919,-18.1,0.981424,6.869853,67.17,-9.41119
ZINC91430185,S(=O)(=O)(Cc1ccccc1)CCCNc3ncnc(NCC2CC2)c3,66.75,6.403838,0.014743122,0.86112785,-22.31,0.8018192,5.1347203,67.15,-6.64607
ZINC14921160,Fc1cc(ccc1)C=NNc2nc(nc(n2)Nc3ccc(N(=O)O)cc3)Nc4ccc(OC)cc4,-1.0,6.7032747,0.15478635,0.8129295,-25.51,0.5023437,3.367348,67.11,-9.27448
ZINC00465364,O(c1nc(OC)nc(n1)NC)c2ccc(cc2)C(=O)OC,-1.0,5.6181917,0.19184344,0.9264233,-16.24,0.8040022,4.517039,67.09,-7.09081
ZINC04545668,O(c1nc(OC)nc(n1)NCC)c2ccc(cc2)C=O,-1.0,5.8737736,0.14408773,0.8521775,-20.64,0.9183129,5.393962,67.05,-6.98526
ZINC36694035,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)c2cc(cc(c2)C)C)cc3)CC,76.01,6.098307,0.08100558,0.99284583,-16.13,0.54039705,3.2955072,66.9,-8.57312
ZINC36694034,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)C2CCCC2)cc3)CC,-1.0,6.099017,0.06691064,0.87949854,-9.58,0.6943803,4.2350373,66.9,-7.71781
ZINC36694034,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)C2CCCC2)cc3)CC,75.99,6.191537,0.044240125,0.925033,-12.78,0.7598963,4.704926,66.9,-7.82265
ZINC07504033,O=C(c3cc2n1c(nnc1C)c(nc2cc3)NCc4ncccc4)c5ccccc5,-1.0,7.4330187,0.03999679,1.0704495,-25.69,0.9787865,7.2753386,66.88,-9.82906
ZINC02528640,s2c(c1ccc(OCC)cc1)cc(NC(=O)OC(C)(C)C)c2C(=O)O,76.49,6.374381,0.01254787,0.9145429,-23.5,0.6696681,4.2687197,66.87,-8.17883
ZINC72476505,O=C(NC)c4ccc(c3c1c([nH]cc1)nc(NC2CCCC2)c3)cc4,66.33,6.784855,0.015449276,0.98164535,-26.09,0.9568775,6.492275,66.81,-9.89132
ZINC36694029,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)c2n(ncc2)C(C)C)cc3)CC,-1.0,6.24123,0.05833275,1.0469012,-6.75,0.49065703,3.0623033,66.79,-7.22709
ZINC36693909,S(=O)(=O)(c2ccc(c1oc(nn1)NC(=O)CC)cc2)CC,76.02,6.303132,0.12920594,0.94522566,-7.79,0.94560635,5.960282,66.78,-6.88912
ZINC72383436,s1c(ncc1)Nc2ncnc(c2)CC3CN(C(=O)C)CCC3,-1.0,6.6583114,0.12721689,0.87902176,-17.05,0.9030435,6.012745,66.76,-7.40858
ZINC69865116,S(=O)(=O)(CC(N(Cc1nc(nc(n1)N)Nc2c(cccc2)C)C)C)C,-1.0,6.637086,0.089108065,0.9678978,-1.77,0.7786805,5.1681695,66.75,-7.37475
ZINC05240638,S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)c2c3c(ccc2)cccc3)cc4)C,-1.0,6.066733,0.0749457,1.0174825,-13.92,0.68038374,4.1277065,66.74,-8.85315
ZINC78790500,Clc3ncccc3OCc1nc(nc(n1)N)Nc2c(cccc2)CC,55.48,6.930114,0.17270432,1.2314506,-7.94,0.9381441,6.5014453,66.7,-7.85356
ZINC04107136,o1c(nnc1c3cc2OCCOc2cc3)NC(=O)C4CCCCC4,65.76,6.0066867,0.17781037,0.9183794,-19.12,0.7764433,4.6638517,66.7,-8.38124
ZINC69865114,S(=O)(=O)(CC(N(Cc1nc(nc(n1)N)Nc2c(cccc2)C)C)C)C,-1.0,6.36084,0.09299552,1.1128057,-3.55,0.7938464,5.04953,66.68,-6.50514
ZINC94729359,O(c2cc(c(c1nc(ncc1)NCCC)cc2)C)C,75.87,6.336823,0.039218742,0.9728784,-16.72,0.96970665,6.1448593,66.68,-7.49086
ZINC30072256,Clc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccc(OC)cc4,-1.0,6.429928,0.20486398,0.812425,-39.17,0.3321883,2.1359468,66.66,-8.89713
ZINC30072256,Clc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccc(OC)cc4,-1.0,6.42402,0.20286426,0.61556894,-33.03,0.3309392,2.12596,66.66,-8.84197
ZINC09224703,O(c1c(cccc1)CNc3nc4c(n2c3nnc2C)cc(cc4)C(=O)c5ccccc5)C,-1.0,7.263794,0.14387381,1.1728257,-20.9,0.94320315,6.8512335,66.66,-9.0243
ZINC06901736,O=C(c3cc2n1c(nnc1C)c(nc2cc3)NCC(c4ccccc4)C)c5ccccc5,-1.0,7.8000326,0.06123833,1.0351014,-27.14,0.9852585,7.6850486,66.66,-9.69642
ZINC20939762,O=C(c3cc2n1c(nnc1C)c(nc2cc3)NCC4N(CCC4)CC)c5ccccc5,-1.0,7.263849,0.2039026,1.1251289,-18.72,0.9168857,6.660119,66.66,-8.92403
ZINC20939758,O=C(c3cc2n1c(nnc1C)c(nc2cc3)NCC4N(CCC4)CC)c5ccccc5,-1.0,7.5361757,0.049468167,0.9593973,-23.66,0.9761037,7.356089,66.66,-9.05501
